date,Close,High,Low,Open,Volume,return_simple,return_log,ticker,next_return,target,finbert_score_mean,finbert_score_std,alpha_score_mean,news_count,positive_count,negative_count
2025-06-06,203.11419677734372,204.8871617909174,201.2515910514923,202.19783403313104,46607700,0.0163983118888506,1.0163983118888509,AAPL,-0.012112573294913553,SELL,0.0,,0.0,0.0,,
2025-06-09,200.65396118164065,205.1859847584805,199.22961916524451,203.5823461143216,72862600,-0.0121125732949137,0.9878874267050862,AAPL,0.006056094961710334,HOLD,0.0,,0.0,0.0,,
2025-06-10,201.869140625,203.5425099498084,199.77744796710627,199.8073282051838,54672600,0.0060560949617103,1.0060560949617103,AAPL,-0.01919371389939728,SELL,0.0,,0.0,0.0,,
2025-06-11,197.99452209472656,203.69192080198684,197.62598900862736,202.6958722895077,60989900,-0.0191937138993972,0.9808062861006028,AAPL,0.002112861287836054,HOLD,0.0,,0.0,0.0,,
2025-06-12,198.4128570556641,198.890956077424,196.58013147350607,198.29333609984755,43904600,0.0021128612878358,1.0021128612878358,AAPL,-0.013805233102505365,SELL,0.0,,0.0,0.0,,
2025-06-13,195.67372131347656,199.57822954037988,194.9266849517312,198.94075911963023,51447300,-0.0138052331025052,0.9861947668974947,AAPL,0.010027938173407858,BUY,0.0,,0.0,0.0,,
2025-06-16,197.63592529296875,197.90486262143017,195.7832746273876,196.5203559282292,43020700,0.0100279381734078,1.010027938173408,AAPL,-0.0140105964453483,SELL,0.0,,0.0,0.0,,
2025-06-17,194.86692810058597,197.6060614779548,194.43863454049264,196.4207613301707,38856200,-0.0140105964453484,0.9859894035546516,AAPL,0.0048047111226161565,HOLD,0.0,,0.0,0.0,,
2025-06-18,195.8032073974609,196.7893008408277,194.2991796996429,195.16573699325733,45394700,0.0048047111226166,1.0048047111226166,AAPL,0.022484525012509637,BUY,0.0,,0.0,0.0,,
2025-06-20,200.20574951171875,200.9029804255433,196.0821093088201,197.45666110928437,96813500,0.0224845250125096,1.0224845250125096,AAPL,0.0024875227541492073,HOLD,0.0,,0.0,0.0,,
2025-06-23,200.70376586914065,201.5006076815208,198.1738094532141,200.83325703321927,55814300,0.0024875227541492,1.0024875227541492,AAPL,-0.005955377660487704,HOLD,0.0,,0.0,0.0,,
2025-06-24,199.5084991455078,202.636090538428,199.40888822531903,201.78944331230144,54064000,-0.0059553776604875,0.9940446223395124,AAPL,0.006290559785556926,HOLD,0.0,,0.0,0.0,,
2025-06-25,200.76351928710935,202.8651820841085,199.82723133036671,200.65395335177797,39525700,0.0062905597855569,1.006290559785557,AAPL,-0.0027782426676479233,HOLD,0.0,,0.0,0.0,,
2025-06-26,200.20574951171875,201.8392684520338,198.67184150130464,200.634043073606,50799100,-0.002778242667648,0.997221757332352,AAPL,0.0003979975434207361,HOLD,0.0,,0.0,0.0,,
2025-06-27,200.28543090820312,202.41697405518968,199.20969672208463,201.09222774816857,73188600,0.0003979975434207,1.0003979975434207,AAPL,0.02034008166750545,BUY,0.0,,0.0,0.0,,
2025-06-30,204.3592529296875,206.57048164253425,198.4726031076903,201.211736268348,91912800,0.0203400816675054,1.0203400816675054,AAPL,0.01291618357444646,BUY,0.0,,0.0,0.0,,
2025-07-01,206.9987945556641,209.35942450018743,205.3254252695324,205.85332972802505,78788900,0.0129161835744464,1.0129161835744465,AAPL,0.022230784557691008,BUY,0.0,,0.0,0.0,,
2025-07-02,211.6005401611328,212.49697770796604,207.31752868499885,208.08449026524104,67941800,0.0222307845576912,1.0222307845576912,AAPL,0.005224896020920244,HOLD,0.0,,0.0,0.0,,
2025-07-03,212.7061309814453,213.80177506176915,210.97300135818003,211.3116541539988,34955800,0.0052248960209202,1.0052248960209202,AAPL,-0.016857785800466707,SELL,0.0,,0.0,0.0,,
2025-07-07,209.1203765869141,215.37555986284275,207.9749269074613,211.83958469799765,50229000,-0.0168577858004668,0.9831422141995332,AAPL,0.00028573694703482033,HOLD,0.0,,0.0,0.0,,
2025-07-08,209.1801300048828,210.59451698338924,207.6262968509882,209.26978591644843,42848900,0.000285736947035,1.000285736947035,AAPL,0.005380692982602575,HOLD,0.0,,0.0,0.0,,
2025-07-09,210.3056640625,210.4949156952032,206.40115605631,208.70202548866368,48749400,0.0053806929826025,1.0053806929826026,AAPL,0.00601505145040937,HOLD,0.0,,0.0,0.0,,
2025-07-10,211.57066345214844,212.63642743345136,209.2000631819418,209.67816220166208,44443600,0.0060150514504093,1.0060150514504094,AAPL,-0.005884824162426194,HOLD,0.0,,0.0,0.0,,
2025-07-11,210.3256072998047,211.29177557167307,209.03074119537857,209.73794232575935,39765800,-0.0058848241624261,0.9941151758375738,AAPL,-0.012028889648712626,SELL,0.0,,0.0,0.0,,
2025-07-14,207.79562377929688,210.07658325197187,206.71988962428105,209.1004448233413,38840100,-0.0120288896487126,0.9879711103512874,AAPL,0.00234878684197648,HOLD,0.0,,0.0,0.0,,
2025-07-15,208.28369140625,211.052704873644,208.0944397695192,208.393257343384,42296300,0.0023487868419764,1.0023487868419765,AAPL,0.005021289252517214,HOLD,0.0,,0.0,0.0,,
2025-07-16,209.3295440673828,211.5606828488181,207.8155461810567,209.4689902412225,47490500,0.0050212892525172,1.0050212892525172,AAPL,-0.0006661748290880398,HOLD,0.0,,0.0,0.0,,
2025-07-17,209.19009399414065,210.96305897069357,208.761785269157,209.7379236663323,48068100,-0.0006661748290881,0.9993338251709118,AAPL,0.005523257552692229,HOLD,0.0,,0.0,0.0,,
2025-07-18,210.3455047607422,210.95309492429405,208.871357307622,210.0367321724359,48974600,0.0055232575526924,1.0055232575526925,AAPL,0.00615594851958301,HOLD,0.0,,0.0,0.0,,
2025-07-21,211.640380859375,214.9273439465105,210.79374875413163,211.2618927646461,51377400,0.006155948519583,1.006155948519583,AAPL,0.009036079429770583,HOLD,0.0,,0.0,0.0,,
2025-07-22,213.5527801513672,214.1006098348481,211.39135685335447,212.29776458434165,46404100,0.0090360794297705,1.0090360794297706,AAPL,-0.0011660263965397322,HOLD,0.0,,0.0,0.0,,
2025-07-23,213.30377197265625,214.29982043425815,211.57065737650467,214.15041924441525,46989300,-0.0011660263965397,0.9988339736034604,AAPL,-0.0018210788753133533,HOLD,0.0,,0.0,0.0,,
2025-07-24,212.9153289794922,214.8377105517322,212.68624207244096,213.05477516619652,46022600,-0.0018210788753133,0.9981789211246866,AAPL,0.0005612880787413399,HOLD,0.0,,0.0,0.0,,
2025-07-25,213.0348358154297,214.38946224202752,212.55672164240056,213.85158759699283,40268800,0.0005612880787413,1.0005612880787411,AAPL,0.0007949030512659494,HOLD,0.0,,0.0,0.0,,
2025-07-28,213.2041778564453,214.001019671446,212.2180844005514,213.18425263148455,37858000,0.0007949030512659,1.000794903051266,AAPL,-0.012987608774891357,SELL,0.0,,0.0,0.0,,
2025-07-29,210.43516540527344,213.96117031669576,209.9869466315705,213.33365491441555,51411700,-0.0129876087748913,0.9870123912251086,AAPL,-0.010507879767783224,SELL,0.0,,0.0,0.0,,
2025-07-30,208.22393798828125,211.5507362671114,206.89919168476044,211.06266703997412,45512500,-0.0105078797677832,0.9894921202322168,AAPL,-0.007079645239497334,HOLD,0.0,,0.0,0.0,,
2025-07-31,206.74978637695312,209.01080544085684,206.3414028602417,207.6661491373953,80698400,-0.0070796452394973,0.9929203547605028,AAPL,-0.025003627425670194,SELL,0.0,,0.0,0.0,,
2025-08-01,201.58029174804688,212.7360314354296,200.7037642416869,210.03673342752197,104434500,-0.0250036274256701,0.9749963725743298,AAPL,0.004792984751981866,HOLD,0.0,,0.0,0.0,,
2025-08-04,202.5464630126953,207.0585613783641,200.88304868853191,203.70186769022783,75109300,0.0047929847519818,1.004792984751982,AAPL,-0.0021146466969287347,HOLD,0.0,,0.0,0.0,,
2025-08-05,202.1181488037109,204.52858421879685,201.3611574563388,202.59624780213056,44155100,-0.0021146466969286,0.9978853533030714,AAPL,0.050906782152972285,BUY,0.0,,0.0,0.0,,
2025-08-06,212.40733337402344,214.52892145014,204.77759854868276,204.8174489981037,108483100,0.050906782152972,1.050906782152972,AAPL,0.03179364967503995,BUY,0.0,,0.0,0.0,,
2025-08-07,219.16053771972656,219.9773047383464,215.7241736307253,218.0150880895572,90224800,0.0317936496750399,1.03179364967504,AAPL,0.04235786562676558,BUY,0.0,,0.0,0.0,,
2025-08-08,228.44371032714844,230.08718413442585,218.3836152444713,219.9573735658332,113854000,0.0423578656267655,1.0423578656267656,AAPL,-0.008337359373312592,HOLD,0.0,,0.0,0.0,,
2025-08-11,226.53909301757807,228.91238364576836,224.12592192869852,227.27701087414155,61806100,-0.0083373593733123,0.9916626406266876,AAPL,0.010872419065924843,BUY,0.0,,0.0,0.0,,
2025-08-12,229.0021209716797,230.14888579943397,226.429412881848,227.36674823663387,55626200,0.0108724190659246,1.0108724190659246,AAPL,0.01602444528652036,BUY,0.0,,0.0,0.0,,
2025-08-13,232.6717529296875,234.3370398551092,229.77992501054072,230.4181341091737,69878500,0.0160244452865203,1.0160244452865204,AAPL,-0.002357234632724192,HOLD,0.0,,0.0,0.0,,
2025-08-14,232.123291015625,234.4566858681212,230.1987431425788,233.39967872378065,51916300,-0.0023572346327241,0.9976427653672758,AAPL,-0.005112134601489071,HOLD,0.0,,0.0,0.0,,
2025-08-15,230.9366455078125,233.6190590405621,228.69299310222905,233.33985018068216,56038700,-0.005112134601489,0.9948878653985108,AAPL,-0.003022531587090427,HOLD,0.0,,0.0,0.0,,
2025-08-18,230.23863220214844,232.46233685580373,229.46083388892836,231.0463446646661,37476200,-0.0030225315870904,0.9969774684129096,AAPL,-0.0014292607707683258,HOLD,0.0,,0.0,0.0,,
2025-08-19,229.90956115722656,232.2130419457167,228.70298322789472,230.62753117126795,39402600,-0.0014292607707683,0.9985707392292316,AAPL,-0.019734587754066668,SELL,0.0,,0.0,0.0,,
2025-08-20,225.3723907470703,229.81981519856652,225.1330775565405,229.33119207499823,42263900,-0.0197345877540666,0.9802654122459332,AAPL,-0.004911237335397112,HOLD,0.0,,0.0,0.0,,
2025-08-21,224.2655334472656,225.88097364743612,223.14869792378403,225.6316789169631,30621200,-0.004911237335397,0.995088762664603,AAPL,0.012716749948596728,BUY,0.0,,0.0,0.0,,
2025-08-22,227.11746215820312,228.44371192910324,224.77410085849388,225.53195134940427,42477800,0.0127167499485965,1.0127167499485965,AAPL,-0.0026343741790885167,HOLD,0.0,,0.0,0.0,,
2025-08-25,226.51914978027344,228.6531118971015,225.59176554347297,225.84106025439087,30983100,-0.0026343741790885,0.9973656258209116,AAPL,0.009464701590599311,HOLD,0.0,,0.0,0.0,,
2025-08-26,228.6630859375,228.84258604761436,224.05612439304167,226.22996704217397,54575100,0.0094647015905993,1.009464701590599,AAPL,0.005145918125483151,HOLD,0.0,,0.0,0.0,,
2025-08-27,229.8397674560547,230.24859923631865,227.6160475796746,227.965066276898,31259500,0.0051459181254831,1.0051459181254832,AAPL,0.008980879291928812,HOLD,0.0,,0.0,0.0,,
2025-08-28,231.9039306640625,232.75153884501827,228.69301327644948,230.16884905542523,38074700,0.0089808792919288,1.0089808792919288,AAPL,-0.0018060204541949787,HOLD,0.0,,0.0,0.0,,
2025-08-29,231.485107421875,232.7216147258446,230.71727541448905,231.85405874294375,39418400,-0.0018060204541949,0.998193979545805,AAPL,-0.01042469754672981,SELL,0.0,,0.0,0.0,,
2025-09-02,229.0719451904297,230.19876225122124,226.32970313085187,228.6032698757151,44075600,-0.0104246975467298,0.9895753024532702,AAPL,0.038089829254487784,BUY,0.0,,0.0,0.0,,
2025-09-03,237.79725646972656,238.17618932549604,233.6988505309185,236.5408165177042,66427800,0.0380898292544877,1.0380898292544878,AAPL,0.005493291605817241,HOLD,0.0,,0.0,0.0,,
2025-09-04,239.10354614257807,239.2232027368954,236.0721290991865,237.77729643117493,47549400,0.0054932916058174,1.0054932916058177,AAPL,-0.00037536957821637795,HOLD,0.0,,0.0,0.0,,
2025-09-05,239.0137939453125,240.6392002919357,237.81718240373485,239.32291694518145,54870400,-0.0003753695782166,0.9996246304217834,AAPL,-0.0075513878695669945,HOLD,0.0,,0.0,0.0,,
2025-09-08,237.2089080810547,239.47249309970456,235.67324414176576,238.62490021245955,48999500,-0.0075513878695669,0.992448612130433,AAPL,-0.014839387013392824,SELL,0.0,,0.0,0.0,,
2025-09-09,233.6888732910156,238.1063683630383,232.70166073618756,236.3313911991396,66313900,-0.0148393870133927,0.9851606129866072,AAPL,-0.03225947784379701,SELL,0.0,,0.0,0.0,,
2025-09-10,226.1501922607422,231.76431424305807,225.31256565050364,231.53496736029476,83440800,-0.0322594778437971,0.9677405221562028,AAPL,0.014286370691166894,BUY,0.0,,0.0,0.0,,
2025-09-11,229.3810577392578,229.7998710451417,226.010588238333,226.23995033725743,50208600,0.0142863706911668,1.014286370691167,AAPL,0.01756295951024689,BUY,0.0,,0.0,0.0,,
2025-09-12,233.40966796875,233.84841389514688,228.3739115767776,228.5733443098202,55824200,0.0175629595102468,1.017562959510247,AAPL,0.011235861035975292,BUY,0.0,,0.0,0.0,,
2025-09-15,236.0322265625,237.5180285002954,234.3669397384463,236.33138325533855,42699500,0.0112358610359752,1.0112358610359753,AAPL,0.006125955224930424,HOLD,0.0,,0.0,0.0,,
2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,0.0061259552249304,1.0061259552249304,AAPL,0.003527257082143187,HOLD,0.0,,0.0,0.0,,
2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,0.0035272570821431,1.0035272570821432,AAPL,-0.004644626316983702,HOLD,0.0,,0.0,0.0,,
2025-09-18,237.2089080810547,240.51953392817583,235.98236714862816,239.2930082114909,44249600,-0.0046446263169837,0.9953553736830164,AAPL,0.03203299068174581,BUY,0.0,,0.0,0.0,,
2025-09-19,244.8074188232422,245.60516498271892,239.53234916144805,240.5494606794321,163741300,0.0320329906817458,1.0320329906817458,AAPL,0.04309567263758818,BUY,0.0,,0.0,0.0,,
2025-09-22,255.3575592041016,255.9160073848096,247.42002368458668,247.5995237986898,105517400,0.0430956726375881,1.0430956726375882,AAPL,-0.006443278871197444,HOLD,0.0,,0.0,0.0,,
2025-09-23,253.71221923828125,256.6140134777918,252.86462630601795,255.15814081026076,60275200,-0.0064432788711973,0.9935567211288028,AAPL,-0.008332328960039437,HOLD,0.0,,0.0,0.0,,
2025-09-24,251.59820556640625,255.018537102084,250.33178410429736,254.49999981420797,42303700,-0.0083323289600394,0.9916676710399606,AAPL,0.018072939472633998,BUY,0.0,,0.0,0.0,,
2025-09-25,256.14532470703125,256.4444966190252,250.99989343760635,252.49566170312627,55202100,0.0180729394726339,1.018072939472634,AAPL,-0.0054890943685314,HOLD,0.0,,0.0,0.0,,
2025-09-26,254.73931884765625,256.87328100426123,253.06405044687503,253.38315498635407,46076300,-0.0054890943685314,0.9945109056314686,AAPL,-0.004031963397017835,HOLD,0.0,,0.0,0.0,,
2025-09-29,253.71221923828125,254.28061851263053,252.29622703166865,253.84185736381545,40127700,-0.0040319633970178,0.9959680366029822,AAPL,0.0007861175643599783,HOLD,0.0,,0.0,0.0,,
2025-09-30,253.9116668701172,255.1980209495745,252.39595068950493,254.1410137555297,37704300,0.0007861175643599,1.00078611756436,AAPL,0.0032203038937570483,HOLD,0.0,,0.0,0.0,,
2025-10-01,254.72933959960935,258.0599285933123,254.21080232618837,254.32049261064776,48713900,0.003220303893757,1.003220303893757,AAPL,0.006576637201686886,HOLD,0.0,,0.0,0.0,,
2025-10-02,256.40460205078125,257.4516276685696,253.43299812845933,255.85613542550084,42630200,0.0065766372016866,1.0065766372016869,AAPL,0.0034612549164674267,HOLD,0.0,,0.0,0.0,,
2025-10-03,257.2920837402344,258.5086431914624,253.23357360959045,253.9515436206674,49155600,0.0034612549164674,1.0034612549164674,AAPL,-0.005154640398047916,HOLD,0.0,,0.0,0.0,,
2025-10-06,255.96583557128903,258.33912604890287,254.3304629034206,257.2621558739689,44664100,-0.0051546403980478,0.9948453596019522,AAPL,-0.0008180041021813578,HOLD,0.0,,0.0,0.0,,
2025-10-07,255.75645446777344,256.6738420114173,254.70939836699205,256.0855101139428,31955800,-0.0008180041021814,0.9991819958978184,AAPL,0.006160338232429563,HOLD,0.0,,0.0,0.0,,
2025-10-08,257.3320007324219,257.7906945345413,255.3874895821648,255.79633660873375,36496900,0.0061603382324295,1.0061603382324296,AAPL,-0.015577920734133444,SELL,0.0,,0.0,0.0,,
2025-10-09,253.32330322265625,257.2721380835156,252.42584836214985,257.08267167133846,38322000,-0.0155779207341334,0.9844220792658666,AAPL,-0.03452204809648318,SELL,0.0,,0.0,0.0,,
2025-10-10,244.57806396484372,255.6567217403356,243.3116425485481,254.2207817432353,61999100,-0.034522048096483,0.9654779519035168,AAPL,0.009744415443628807,HOLD,0.0,,0.0,0.0,,
2025-10-13,246.9613342285156,248.98560621270488,244.867252416582,248.67648318296307,38142900,0.0097444154436288,1.0097444154436288,AAPL,0.0004441188177246591,HOLD,0.0,,0.0,0.0,,
2025-10-14,247.07101440429688,248.1479694164288,244.00966795095763,245.90431694508948,35478000,0.0004441188177246,1.0004441188177249,AAPL,0.006336506208048043,HOLD,0.0,,0.0,0.0,,
2025-10-15,248.63658142089844,251.1095960297993,246.7718617608356,248.78616738422892,33893600,0.006336506208048,1.006336506208048,AAPL,-0.007579973963228515,HOLD,0.0,,0.0,0.0,,
2025-10-16,246.75192260742188,248.33743345063007,244.4384754074267,247.54966879270205,39777000,-0.0075799739632285,0.9924200260367716,AAPL,0.019559419889786378,BUY,0.0,,0.0,0.0,,
2025-10-17,251.5782470703125,252.66518358811555,246.5724201648456,247.3203043073955,49147000,0.0195594198897863,1.0195594198897864,AAPL,0.039438767662544505,BUY,0.0,,0.0,0.0,,
2025-10-20,261.50018310546875,263.63416054313814,254.90884523128253,255.168106265739,90483000,0.0394387676625445,1.0394387676625445,AAPL,0.00202092745830873,HOLD,0.0,,0.0,0.0,,
2025-10-21,262.0286560058594,264.5415659974475,261.0913055219307,261.1411827196178,46695900,0.0020209274583087,1.0020209274583087,AAPL,-0.016440071254245958,SELL,0.0,,0.0,0.0,,
2025-10-22,257.72088623046875,262.1084670888602,254.70938662410157,261.9090191460537,45015300,-0.0164400712542459,0.983559928745754,AAPL,0.004372055505519334,HOLD,0.0,,0.0,0.0,,
2025-10-23,258.84765625,259.8847307097371,257.2821086816683,259.2066564378435,32754900,0.0043720555055193,1.0043720555055191,AAPL,0.012481961631328753,BUY,0.0,,0.0,0.0,,
2025-10-24,262.0785827636719,263.3848847726989,258.4488367256365,260.4531761824355,38253700,0.0124819616313287,1.0124819616313288,AAPL,0.022791192752595002,BUY,0.0,,0.0,0.0,,
2025-10-27,268.0516662597656,268.36078929414754,263.9033982511248,264.13276036080543,44888200,0.022791192752595,1.022791192752595,AAPL,0.0007067783895675639,HOLD,0.0,,0.0,0.0,,
2025-10-28,268.2411193847656,269.12862319727753,267.39351124836816,268.23113785786586,41534800,0.0007067783895675,1.0007067783895676,AAPL,0.0026022429598195895,HOLD,0.0,,0.0,0.0,,
2025-10-29,268.93914794921875,270.6443152614699,266.35642794866993,268.5203194424725,51086700,0.0026022429598195,1.0026022429598196,AAPL,0.006303249053230431,HOLD,0.0,,0.0,0.0,,
2025-10-30,270.63433837890625,273.36662916750566,267.72259312931254,271.2226702585742,69886500,0.0063032490532304,1.0063032490532304,AAPL,-0.0037950435186790976,HOLD,0.0,,0.0,0.0,,
2025-10-31,269.6072692871094,276.53767519933945,268.40069127196034,276.2085891024436,86167100,-0.003795043518679,0.9962049564813208,AAPL,-0.004882341269010548,HOLD,0.0,,0.0,0.0,,
2025-11-03,268.2909545898437,270.08589475979994,265.49886601188945,269.65711516237894,50194600,-0.0048823412690103,0.9951176587309896,AAPL,0.0036797500454426313,HOLD,0.0,,0.0,0.0,,
2025-11-04,269.2781982421875,270.7240893859628,266.8650119182292,267.5730004152706,49274800,0.0036797500454424,1.0036797500454424,AAPL,0.00037036583712879434,HOLD,0.0,,0.0,0.0,,
2025-11-05,269.3779296875,270.9335263776032,266.17696342424256,267.8522167164328,43683100,0.0003703658371287,1.0003703658371288,AAPL,-0.0013697782796735503,HOLD,0.0,,0.0,0.0,,
2025-11-06,269.0089416503906,272.6287059365568,267.1342708755924,267.1342708755924,51204000,-0.0013697782796735,0.9986302217203264,AAPL,-0.004818894404181151,HOLD,0.0,,0.0,0.0,,
2025-11-07,267.7126159667969,271.5218466038475,266.0173996929098,269.03885049148494,48227400,-0.0048188944041811,0.9951811055958188,AAPL,0.00454869456011342,HOLD,0.0,,0.0,0.0,,
2025-11-10,268.93035888671875,273.22240319845355,266.96401085683,268.46122924118225,41312400,0.0045486945601134,1.0045486945601134,AAPL,0.02160114657791201,BUY,0.0,,0.0,0.0,,
2025-11-11,274.73956298828125,275.3983427074405,269.2996575494418,269.3096487524697,46208300,0.021601146577912,1.021601146577912,AAPL,-0.006466862149501096,HOLD,0.0,,0.0,0.0,,
2025-11-12,272.9628601074219,275.2186787593472,271.19615348009904,274.49002155435767,48398000,-0.006466862149501,0.9935331378504988,AAPL,-0.0019014031834500011,HOLD,0.0,,0.0,0.0,,
2025-11-13,272.44384765625,276.1868935731559,271.5854266195937,273.6016697208788,49602800,-0.00190140318345,0.99809859681655,AAPL,-0.00197850671637112,HOLD,0.0,,0.0,0.0,,
2025-11-14,271.9048156738281,275.44821996704485,269.1000292932184,270.54732197227213,47431300,-0.0019785067163711,0.9980214932836288,AAPL,-0.018171161859606544,SELL,0.0,,0.0,0.0,,
2025-11-17,266.9639892578125,269.98836893107386,265.237217022597,268.3214829895084,45018300,-0.0181711618596065,0.9818288381403936,AAPL,-7.464669137968727e-05,HOLD,0.0,,0.0,0.0,,
2025-11-18,266.9440612792969,270.2079864201871,264.8279974843966,269.48932037088264,45677300,-7.464669137968727e-05,0.9999253533086204,AAPL,0.0041877290655558674,HOLD,0.0,,0.0,0.0,,
2025-11-19,268.0619506835937,271.7051756343288,265.00762791735707,265.0375710636542,40424500,0.004187729065556,1.004187729065556,AAPL,-0.00860134970367199,HOLD,0.0,,0.0,0.0,,
2025-11-20,265.7562561035156,274.91922505965954,265.4268814706152,270.327749378444,45823600,-0.0086013497036722,0.9913986502963278,AAPL,0.019680647235321702,BUY,0.0,,0.0,0.0,,
2025-11-21,270.98651123046875,272.8230952896135,265.17732758833057,265.4568071090486,59030800,0.0196806472353217,1.0196806472353217,AAPL,0.016317468883471742,BUY,0.0,,0.0,0.0,,
2025-11-24,275.4083251953125,276.4863089537433,270.397615191446,270.397615191446,65585800,0.0163174688834717,1.0163174688834715,AAPL,0.003805495657415614,HOLD,0.0,,0.0,0.0,,
2025-11-25,276.4563903808594,279.8600705608694,274.73957871594786,274.75953066216096,46914200,0.0038054956574156,1.0038054956574156,AAPL,0.002093957526739132,HOLD,0.0,,0.0,0.0,,
2025-11-26,277.0352783203125,279.01161742605893,276.1170014953278,276.4463761157936,33431400,0.0020939575267391,1.0020939575267391,AAPL,0.0046839067924580036,HOLD,0.0,,0.0,0.0,,
2025-11-28,278.3328857421875,278.4826014787427,275.4781737009374,276.7458380127342,20135600,0.004683906792458,1.004683906792458,AAPL,0.01524119743713337,BUY,0.0,,0.0,0.0,,
2025-12-01,282.57501220703125,282.89442609469603,275.6279276857388,277.4944549964911,46587700,0.0152411974371333,1.0152411974371334,AAPL,0.010914832876105063,BUY,0.0,,0.0,0.0,,
2025-12-02,285.6592712402344,286.86701880065203,282.10587559562896,282.47518456741903,53669500,0.010914832876105,1.010914832876105,AAPL,-0.007128157809805358,HOLD,0.0,,0.0,0.0,,
2025-12-03,283.623046875,288.0847586222564,282.77461708045536,285.6692634925469,43538700,-0.0071281578098053,0.9928718421901946,AAPL,-0.012141479874668626,SELL,0.0,,0.0,0.0,,
2025-12-04,280.179443359375,284.20196835267484,278.0733405949076,283.5731318378766,43989100,-0.0121414798746686,0.9878585201253314,AAPL,-0.006840055245008081,HOLD,0.0,,0.0,0.0,,
2025-12-05,278.26300048828125,280.6186397013617,277.5343433093784,280.01974631085085,47265800,-0.006840055245008,0.993159944754992,AAPL,-0.003192433705098474,HOLD,0.0,,0.0,0.0,,
2025-12-08,277.3746643066406,279.15136205700173,275.6378704438954,277.6142094762677,38211800,-0.0031924337050984,0.9968075662949016,AAPL,-0.002555062909471273,HOLD,0.0,,0.0,0.0,,
2025-12-09,276.6659545898437,279.5106752769474,276.40645748061854,277.64414811825674,32193300,-0.002555062909471,0.997444937090529,AAPL,0.005772469911613065,HOLD,0.0,,0.0,0.0,,
2025-12-10,278.26300048828125,279.2312028389952,275.92734368017386,277.23491184461454,33038300,0.0057724699116128,1.0057724699116128,AAPL,-0.002690246960942222,HOLD,0.0,,0.0,0.0,,
2025-12-11,277.514404296875,279.07150890817053,273.3022288840155,278.5824273392719,33248000,-0.0026902469609422,0.9973097530390578,AAPL,0.0008992046267306542,HOLD,0.0,,0.0,0.0,,
2025-12-12,277.7639465332031,278.70220580092337,276.30666253778065,277.38464634485007,39532900,0.0008992046267306,1.0008992046267309,AAPL,-0.01498499906996098,SELL,0.0,,0.0,0.0,,
2025-12-15,273.6016540527344,279.6304615267261,272.33402020742307,279.6304615267261,50409100,-0.0149849990699609,0.985015000930039,AAPL,0.0018241281266524467,HOLD,0.0,,0.0,0.0,,
