Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,
Date,,,,,,,
2025-05-20,455.5238342285156,455.69283539558984,451.69606398891386,452.9587181303489,15441800,,
2025-05-21,449.9561462402344,455.1360468945702,449.2005259832327,451.944595050179,19216900,-0.012222605207279247,0.9877773947927208
2025-05-22,452.2329406738281,457.5918252828005,451.27849365115543,452.32244757902833,18025600,0.005060036300466919,1.005060036300467
2025-05-23,447.5799865722656,451.06972434232773,446.3173323563206,447.38115987330883,16883500,-0.010288843830415284,0.9897111561695847
2025-05-27,458.02923583984375,458.2877438900054,453.48562310372705,453.8435596609756,20974300,0.0233461047881125,1.0233461047881125
2025-05-28,454.718505859375,459.8487079553447,454.29099660337516,458.5562282330538,17086300,-0.007228206676366811,0.9927717933236332
2025-05-29,456.0308837890625,459.05333474747385,452.68035209769624,458.884303233251,13974800,0.002886132657405671,1.0028861326574057
2025-05-30,457.7011413574219,459.0135248792732,452.90900269221845,457.0648535034259,34770500,0.0036625974856825394,1.0036625974856825
2025-06-02,459.3018798828125,459.44105553120437,454.2512329224997,454.49978904014216,16626500,0.0034973444039121393,1.0034973444039121
2025-06-03,460.2961120605469,461.4593680607732,458.1982826150306,458.8047753297213,15743800,0.0021646595001703073,1.0021646595001703
2025-06-04,461.1908874511719,463.00038321907994,460.3457906064832,461.3201414833542,14162700,0.0019439125536373503,1.0019439125536374
2025-06-05,464.9788818359375,466.93750520910584,461.3499686746429,462.2745901279283,20131700,0.008213506571433937,1.008213506571434
2025-06-06,467.6632995605469,470.6061954238558,466.0725343793748,467.37496597576217,15285600,0.005773203535631932,1.005773203535632
2025-06-09,470.0196228027344,470.69568816704816,465.9134708467471,466.98725027602023,16469900,0.005038503650813819,1.0050385036508138
2025-06-10,468.2001953125,470.06931180763127,464.26304461137784,468.4686249933991,15375900,-0.0038709607045448458,0.9961290392954552
2025-06-11,469.8903503417969,472.72389606625393,466.9474544926898,467.30536072753216,16399200,0.0036098981722312296,1.0036098981722312
2025-06-12,476.104248046875,477.6453141185156,470.7851412769109,472.2764779222473,18950600,0.013224144102040203,1.0132241441020402
2025-06-13,472.2168273925781,476.4124557062983,470.0295518485209,473.6584649544854,16814500,-0.008165061896095782,0.9918349381039042
2025-06-16,476.3727111816406,477.91374692205306,472.25660744971805,472.4653860858625,15626100,0.008800795626047186,1.0088007956260472
2025-06-17,475.279052734375,475.97499162724574,471.3419021646973,472.65428568792316,15414100,-0.0022958041499749893,0.997704195850025
2025-06-18,477.4663391113281,478.2219594008936,471.71972301658775,475.2392860574369,17526500,0.0046021097802841915,1.0046021097802842
2025-06-20,474.64276123046875,480.667759158903,474.1158234691147,479.44488246554124,37576200,-0.0059136689847386625,0.9940863310152613
2025-06-23,483.19305419921875,484.9329468840925,469.78097686904323,475.4480376949825,24864000,0.018014164898636942,1.018014164898637
2025-06-24,487.2793273925781,489.009298556199,483.9884469122188,486.1260537385937,22305600,0.008456812774619626,1.0084568127746196
2025-06-25,489.4268493652344,491.70363180611855,486.5635084927723,489.1981971647186,17495100,0.004407168233767633,1.0044071682337676
2025-06-26,494.57696533203125,495.1635541172166,489.9637493151316,490.13278082199906,21578900,0.010522749157461098,1.010522749157461
2025-06-27,493.07568359375,496.4162632322767,490.1824867596744,494.6763704185467,34539200,-0.003035486574416879,0.9969645134255831
2025-06-30,494.5372009277344,497.86785899517616,492.4691970236715,494.1693427257206,28369000,0.0029640831673793944,1.0029640831673794
2025-07-01,489.2081298828125,495.17347659984546,488.14433277768,493.602615314542,19945400,-0.010775874969415344,0.9892241250305847
2025-07-02,488.2536926269531,490.6497772469701,485.87751191483574,487.1600396387865,16319600,-0.0019509840445374182,0.9980490159554626
2025-07-03,495.9589538574219,497.2415119784696,490.59014753996934,490.9580057562307,13984800,0.015781265655180343,1.0157812656551803
2025-07-07,494.84539794921875,495.8694479262707,492.36978876052433,494.50736527479916,13981600,-0.0022452582003857913,0.9977547417996142
2025-07-08,493.7517395019531,495.3226311177228,491.25622643335066,494.36815380384166,11846600,-0.002210101279708887,0.9977898987202911
2025-07-09,500.6019592285156,503.8530622357068,496.85371365827956,497.41047691930333,18659500,0.013873813859313744,1.0138738138593137
2025-07-10,498.58367919921875,501.52657502305914,494.87521114411277,500.14458849842043,16492100,-0.004031706213070474,0.9959682937869295
2025-07-11,500.4130554199219,502.1131707269345,494.9249170598048,495.59106078877636,16459500,0.0036691458164881396,1.0036691458164881
2025-07-14,500.1147766113281,501.05930198422453,498.1362796464767,498.6234399223271,12058800,-0.0005960652012634293,0.9994039347987366
2025-07-15,502.89862060546875,505.36427783294863,499.88612172349406,500.11477392946824,14927200,0.005566410200881,1.005566410200881
2025-07-16,502.6997375488281,503.7933904598671,498.99129994586445,502.26227638441253,15154400,-0.0003954734582511943,0.9996045265417488
2025-07-17,508.7446594238281,510.40499725185873,502.6997578215743,502.75940886082554,17503100,0.01202491551810847,1.0120249155181085
2025-07-18,507.10418701171875,511.6677041033988,504.499323712682,511.50859420333654,21209700,-0.003224549647297126,0.9967754503527029
2025-07-21,507.1141052246094,509.132409924825,502.630143381304,503.7834473494323,14066800,1.9558530859553613e-05,1.0000195585308596
2025-07-22,502.3517761230469,508.2475501614973,502.3517761230469,508.01886761548803,13868600,-0.009391040502518044,0.990608959497482
2025-07-23,502.9483337402344,503.8630336136484,497.80821016060554,503.8232561388069,16396600,0.0011875296267318536,1.0011875296267319
2025-07-24,507.92938232421875,510.70324664183266,504.370041868975,505.83155299665924,16107000,0.009903698351960477,1.0099036983519605
2025-07-25,510.74310302734375,515.2966076642933,507.41241445610984,509.51021364184703,19125700,0.005539590346693046,1.005539590346693
2025-07-28,509.5400390625,512.0256002286585,507.17377997770546,511.110930710653,14308000,-0.0023555168101395685,0.9976444831898604
2025-07-29,509.6096496582031,514.6304711522027,508.60547322287385,512.5525759685828,16469200,0.0001366145746488634,1.0001366145746489
2025-07-30,510.2757568359375,512.9701269930791,506.49771598970693,512.1946027794743,26380400,0.001307092944925925,1.001307092944926
2025-07-31,530.4187622070312,552.2420017670738,528.8280273057109,552.0232408256204,51617300,0.03947474498101644,1.0394747449810164
2025-08-01,521.0830078125,532.7054950837879,517.8517780654563,531.9101275902764,28977600,-0.01760072429505677,0.9823992757049432
2025-08-04,532.54638671875,535.141297909759,525.0797515616827,525.218957545317,25349000,0.021999141661465993,1.021999141661466
2025-08-05,524.701904296875,534.196734767709,524.194840165689,534.077432699505,19171600,-0.01473013922826194,0.9852698607717381
2025-08-06,521.908203125,528.6291703469228,521.0034855448089,527.8338028961505,21355700,-0.005324358743501567,0.9946756412564984
2025-08-07,517.8319091796875,525.0400367197672,514.5608717763297,523.757448292983,16079100,-0.007810365732719093,0.9921896342672809
2025-08-08,519.0249633789062,521.629826851029,516.4101479520375,519.5817267008259,15531000,0.0023039410628609147,1.002303941062861
2025-08-11,518.7565307617188,524.5429245664681,516.7183220142601,519.2834381856256,20194400,-0.0005171863323104597,0.9994828136676895
2025-08-12,526.183349609375,527.9132904806338,519.6811434112465,520.7250669698358,18667000,0.014316578986969253,1.0143165789869693
