Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,
Date,,,,,,,
2025-06-17,144.09603881835938,145.1958620737219,143.75609899624828,144.46598768948277,139108000,-0.003939529332248171,0.9960604706677518
2025-06-18,145.455810546875,145.62578045463974,143.0962022725339,143.9860537050978,161494100,0.009436565638210936,1.009436565638211
2025-06-20,143.8260955810547,146.17569581398777,142.6262828381709,145.42582047781178,242956200,-0.011204192941437152,0.9887958070585628
2025-06-23,144.1460418701172,144.7559411184857,142.00639807778802,142.47632119978937,154308900,0.002224535733727162,1.0022245357337272
2025-06-24,147.87539672851562,147.93539956519925,145.47580197371775,145.53578955415,187566100,0.025872058712224533,1.0258720587122245
2025-06-25,154.28436279296875,154.4243389252029,149.23519867353343,149.24520677628502,269146500,0.043340313576431866,1.0433403135764319
2025-06-26,154.99423217773438,156.69394650127538,153.97439748110884,155.95406403411533,198145700,0.004601045575293838,1.0046010455752938
2025-06-27,157.7238006591797,158.68364793378802,155.23420870961348,156.01407794562124,263234500,0.017610774562986764,1.0176107745629868
2025-06-30,157.96376037597656,158.6336472456001,155.93409881773164,158.37368067249696,194580300,0.0015213919255940844,1.001521391925594
2025-07-01,153.2745361328125,157.17388214393176,151.46483925954294,156.26402965591922,213143600,-0.02968544324345679,0.9703145567565432
2025-07-02,157.22386169433594,157.57380961936815,152.94457434216997,152.9545671877056,171224100,0.025766351418616162,1.0257663514186162
2025-07-03,159.3135223388672,160.95324924613055,157.74379112425564,158.34368228178877,143716100,0.013290989179453039,1.013290989179453
2025-07-07,158.21371459960938,159.28352889047815,157.31385497697042,158.17371270193448,140139000,-0.006903417381724064,0.9930965826182759
2025-07-08,159.97341918945312,160.19338386133896,158.36368604860908,159.3035323273478,138133000,0.011122326495506485,1.0111223264955065
2025-07-09,162.85293579101562,164.39267314506114,161.13322041798892,161.1932080055649,183656400,0.017999969095818136,1.0179999690958181
2025-07-10,164.07273864746094,164.4726660794993,161.5831469026993,164.29270331195812,167704100,0.007490211033165828,1.0074902110331658
2025-07-11,164.89259338378906,167.862101078866,163.44283738179527,163.6927958392512,193633300,0.0049968979800461,1.004996897980046
2025-07-14,164.04273986816406,165.4625020418882,161.99307751467913,165.3425116109199,136975800,-0.005153982348054642,0.9948460176519454
2025-07-15,170.671630859375,172.37134531045626,169.17188012202328,171.1615549258278,230627400,0.040409535932759866,1.0404095359327599
2025-07-16,171.34152221679688,171.72146396229547,168.87193138356372,171.03157616389174,158831500,0.00392503050477,1.00392503050477
2025-07-17,172.97125244140625,174.13106334471073,170.80161486292053,171.99141956059896,160841100,0.009511589505708296,1.0095115895057083
2025-07-18,172.38136291503906,174.22105359276725,171.23154479926822,173.61115431570738,146456400,-0.0034103327462868815,0.9965896672537131
2025-07-21,171.35153198242188,173.35119970444802,170.97159023323564,172.72129949000853,123126100,-0.0059741431161833836,0.9940258568838166
2025-07-22,167.00225830078125,171.36153479867312,164.55266825003173,171.31154005146294,193114300,-0.02538216980801078,0.9746178301919892
2025-07-23,170.75161743164062,171.23153339032083,167.94208685699226,169.5018251648929,154082200,0.022450948681822958,1.022450948681823
2025-07-24,173.7111358642578,173.80111724784433,171.27153886755505,172.41134882841166,128984600,0.017332301017892293,1.0173323010178923
2025-07-25,173.47117614746094,174.69097468726906,172.9312725713388,173.58115848322245,122316800,-0.0013813721014661606,0.9986186278985338
2025-07-28,176.7206268310547,176.97058528484683,173.94109004538618,173.99108478739527,140023500,0.01873193435220344,1.0187319343522034
2025-07-29,175.4808349609375,179.35020236643535,174.99092613442062,177.93044011853775,154077500,-0.007015547037994785,0.9929844529620052
2025-07-30,179.24021911621094,179.86011122312902,176.01074478620916,176.48066791766442,174312200,0.021423331819171443,1.0214233318191714
2025-07-31,177.84043884277344,183.26954448460754,175.9007587673991,182.86960179799485,221685400,-0.007809521101566741,0.9921904788984333
2025-08-01,173.69113159179688,176.51065501732398,170.86160006411595,174.06106522140865,204529000,-0.02333162962246693,0.9766683703775331
2025-08-04,179.9700927734375,180.17005649193501,174.49100755408614,175.1309006070304,148174600,0.03615015415062883,1.0361501541506288
2025-08-05,178.23037719726562,180.23004490386853,175.87076869322405,179.59015184800575,156407600,-0.009666692667442134,0.9903333073325579
2025-08-06,179.3901824951172,179.87009845787975,176.22071111043454,176.30069964693718,137192300,0.00650733795265368,1.0065073379526537
2025-08-07,180.73997497558594,183.84945895635624,178.7703010091291,181.53984513179375,151878400,0.00752433863266444,1.0075243386326644
2025-08-08,182.66964721679688,183.2695536485861,180.37002623661053,181.51984435483087,123396700,0.010676510503399017,1.010676510503399
2025-08-11,182.0297393798828,183.80944232526838,180.2200426409657,182.01974653412333,138323200,-0.0035030879331288123,0.9964969120668712
2025-08-12,183.1295623779297,184.44933506001817,179.4301803710301,182.9295986692803,145485700,0.0060419962243181136,1.0060419962243181
2025-08-13,181.55982971191406,183.93943921657484,179.3202115957667,182.58965738273272,179871700,-0.00857170543975927,0.9914282945602407
