Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,META,META,META,META,META,,
Date,,,,,,,
2025-08-21,737.3682250976562,743.7532539146816,731.392269728463,742.965126847803,8876300,-0.011528366200455942,0.9884716337995441
2025-08-22,753.021484375,755.1265868650723,732.6693186706706,737.4979443181139,10612700,0.021228551413740027,1.02122855141374
2025-08-25,751.5350341796875,757.1019774988098,748.372478420576,753.0514923621954,6861200,-0.001973981122924018,0.998026018877076
2025-08-26,752.3331298828125,753.1013452690629,746.187589469264,749.0408739151204,7601800,0.001061954089733419,1.0010619540897334
2025-08-27,745.62890625,752.3830637406979,741.0995653139147,750.5373617239242,8315400,-0.008911243392746515,0.9910887566072535
2025-08-28,749.3501586914062,751.2856157691724,739.0643171271723,742.2568318080029,7468000,0.0049907566756250965,1.004990756675625
2025-08-29,736.96923828125,745.3894657992533,733.6270507950396,743.5338383928589,9070500,-0.01652220963264639,0.9834777903673536
2025-09-02,733.3875732421875,734.2755025264773,720.0389186102121,724.3388175548104,9350900,-0.004859992592656348,0.9951400074073437
2025-09-03,735.3230590820312,738.5155735710689,732.2702311831985,734.2755314397929,7699300,0.002639103675137644,1.0026391036751376
2025-09-04,746.8959350585938,759.3765729399474,744.0725487076684,746.8161054490425,11439100,0.01573849185555254,1.0157384918555525
2025-09-05,750.68701171875,756.1741251448537,743.2844139282448,750.8565963566639,9663400,0.005075776265750953,1.005075776265751
2025-09-08,750.537353515625,764.7140814935753,750.2580412178338,754.2286966166499,13087800,-0.00019936165244471837,0.9998006383475553
2025-09-09,763.9059448242188,764.5045146420852,751.6646744655906,755.715159278882,10999000,0.017812026604636433,1.0178120266046364
2025-09-10,750.2180786132812,763.9059640843684,749.2403942554,763.3372922969834,12478300,-0.017918261146779302,0.9820817388532207
2025-09-11,749.1406860351562,755.3261108896929,746.6165845282627,752.8818998869256,7923300,-0.0014361058588676645,0.9985638941411323
2025-09-12,753.8196411132812,755.7949823874058,742.0173423532742,746.9756681630587,8248600,0.006245762865835669,1.0062457628658357
2025-09-15,762.9083251953125,772.2563664766384,750.2280827190908,755.6952236302711,10533800,0.012056841698378395,1.0120568416983784
2025-09-16,777.1748046875,779.5292605984961,763.3073480005289,765.2029206615051,11782500,0.018700122965016996,1.018700122965017
2025-09-17,773.9024658203125,781.4547366857648,764.5145401578408,778.16248073438,9400900,-0.00421055706830753,0.9957894429316925
2025-09-18,778.4218139648438,786.9318567440129,771.5479431530769,778.9206424262118,10955000,0.0058396869684875785,1.0058396869684876
2025-09-19,776.5562744140625,788.9471575257752,767.3878039844694,784.5774149162842,23696800,-0.0023965663825364913,0.9976034336174635
2025-09-22,763.8824462890625,784.4181095052566,763.1935958899483,780.5445827585347,11706900,-0.016320553374657654,0.9836794466253423
2025-09-23,754.1387939453125,769.3133669851754,749.8160063356215,767.9656453445465,10872600,-0.012755434283225897,0.9872445657167741
2025-09-24,759.3899536132812,759.8392144671293,751.2735837511626,756.2352564498105,8828200,0.0069631209932816684,1.0069631209932817
2025-09-25,747.6595458984375,755.5064686568031,743.3068402529434,752.1920046258563,10591100,-0.015447146303462223,0.9845528536965378
2025-09-26,742.5081787109375,750.6745134518627,736.1188402620083,748.7477432379202,9696300,-0.006889990525446699,0.9931100094745533
2025-09-29,742.1588134765625,749.5264964028529,737.9159094495395,747.4698773667765,9246800,-0.0004705203853532236,0.9995294796146468
2025-09-30,733.15380859375,741.729431724798,725.0872827303901,741.0106631587118,16226800,-0.012133528187355913,0.9878664718126441
2025-10-01,716.142333984375,720.6447527663656,709.0142405229949,720.2853684573676,20419600,-0.02320314565644066,0.9767968543435593
2025-10-02,725.8360595703125,726.5548890984803,716.9409630753169,721.3735522103992,11415300,0.013536032051065794,1.0135360320510658
2025-10-03,709.3735961914062,729.7794705550638,708.9942257916973,728.4117628788885,16154300,-0.022680690993296504,0.9773193090067035
2025-10-06,714.465087890625,715.6830826309072,689.3571155710283,704.0125981338592,21654700,0.007177447436096829,1.0071774474360968
2025-10-07,711.889404296875,717.3003375901077,704.5716259627259,716.5216106896504,12062900,-0.003605051719678065,0.9963949482803219
2025-10-08,716.6414794921875,718.4484549738279,706.6281969142439,712.2587946669486,10790600,0.006675299796049083,1.006675299796049
2025-10-09,732.2852783203125,732.2852783203125,711.2504512938121,717.0807271377935,12717200,0.021829323693641323,1.0218293236936413
2025-10-10,704.1223754882812,734.0423674154782,703.333716456913,729.6995938834806,16980100,-0.038458922589062805,0.9615410774109372
2025-10-13,714.5050048828125,718.7379155876384,706.4584651360833,711.8194939498104,9251800,0.014745489926138555,1.0147454899261386
2025-10-14,707.4668579101562,714.3553010671379,698.1624113283383,706.5983153422467,8829800,-0.009850381627222626,0.9901496183727774
2025-10-15,716.3519287109375,722.6913629779451,708.3253746524584,715.8627565899488,10246800,0.012558992271422653,1.0125589922714227
2025-10-16,710.881103515625,724.2786798244232,702.7047754671785,716.3519343648386,9017000,-0.007637063538248778,0.9923629364617512
2025-10-17,715.7229614257812,717.3402516818879,704.9410060739878,705.8994251244851,12232400,0.006811065712973852,1.0068110657129739
2025-10-20,730.947509765625,732.5448748734839,718.9775387090459,719.9858621042338,8900200,0.02127156617906345,1.0212715661790635
2025-10-21,732.0457153320312,737.2669635645257,727.5332426508437,734.7911237948646,7647300,0.001502441080561745,1.0015024410805617
2025-10-22,732.1854248046875,739.3634223567747,722.8211423130082,732.6047674176828,8734500,0.00019084801636037874,1.0001908480163604
2025-10-23,732.7744750976562,741.170406509876,731.8759534115667,733.4733185275871,9856000,0.0008045097225555242,1.0008045097225555
2025-10-24,737.1271362304688,739.9724141089259,729.9292138570585,735.5597503675807,9151300,0.005939973730979764,1.0059399737309798
2025-10-27,749.56640625,754.4881675999588,746.7611003830549,748.4781993498117,11321100,0.016875338605960577,1.0168753386059606
2025-10-28,750.1853637695312,757.1337649704751,744.2752651341964,751.3733793283152,12193800,0.0008257540817868669,1.0008257540817869
2025-10-29,750.4149780273438,757.8924628078227,741.2702985772319,753.4898526523095,26818600,0.0003060766963765005,1.0003060766963765
2025-10-30,665.357177734375,679.8230352249238,649.0844057389726,668.0327566076506,88440100,-0.11334768465917988,0.8866523153408201
2025-10-31,647.2674560546875,673.7631824593219,644.4921293755289,673.383812052831,56953200,-0.02718798606980577,0.9728120139301942
2025-11-03,636.645263671875,658.2291607688485,635.1177890022415,654.90470367213,33003600,-0.01641082412447914,0.9835891758755209
2025-11-04,626.2725830078125,640.6684891460408,624.9647727272926,626.9913515895119,27356600,-0.0162927162989287,0.9837072837010713
2025-11-05,634.88818359375,641.1576663615418,625.4938610947797,631.2542465797685,20219900,0.01375694996028587,1.0137569499602859
2025-11-06,617.9065551757812,634.938067569805,616.9681222612256,634.7882936522686,23628800,-0.026747431842005898,0.9732525681579941
2025-11-07,620.6719360351562,621.0912176885568,600.1961723842201,615.4606203242017,29946800,0.004475403013952883,1.0044754030139529
2025-11-10,630.7051391601562,633.9397194755629,617.0779066438014,630.0362749426478,19245000,0.01616506650694083,1.0161650665069408
2025-11-11,626.0330200195312,628.5088598168925,618.3558571038752,626.9514668906089,13302200,-0.007407770843355421,0.9925922291566446
2025-11-12,607.9931640625,627.939784558569,606.7552442025384,627.0812350986922,24493300,-0.02881614128990906,0.9711838587100909
2025-11-13,608.8717041015625,616.6187572691151,601.993193452889,612.0463872625083,20973800,0.0014449834159191433,1.0014449834159191
2025-11-14,608.4424438476562,612.6553687237855,594.2062431482154,600.7852061056304,20724100,-0.0007050093657080536,0.999294990634292
2025-11-17,601.0048217773438,610.6686515784111,594.4058732487083,608.0230519623859,16501300,-0.012224035560830737,0.9877759644391693
2025-11-18,596.6920776367188,602.6520806612418,582.8053290854997,590.612218909938,25500600,-0.007175889417777026,0.992824110582223
2025-11-19,589.3343505859375,594.3359951431619,580.2794874440681,592.7286370493186,24744700,-0.012330860969233193,0.9876691390307668
2025-11-20,588.1663818359375,605.7069934113463,582.376016746667,602.4923987587222,20603000,-0.0019818440055950903,0.9980181559944049
2025-11-21,593.2578125,597.1213460929463,580.88848479756,587.517412968027,21052600,0.008656446239191373,1.0086564462391914
2025-11-24,612.0264282226562,615.6703584886146,596.6321908004635,597.7203367937327,23554900,0.031636525178766695,1.0316365251787667
2025-11-25,635.15771484375,635.9863461070595,617.2676517847817,622.9581470454041,25213000,0.03779458787142209,1.037794587871422
2025-11-26,632.5521240234375,637.2941935276676,630.575449286631,636.6253292062765,15209500,-0.004102273749368668,0.9958977262506313
2025-11-28,646.8681640625,646.9679727244463,634.4389389877349,635.0179876534709,11033200,0.02263219028971597,1.022632190289716
2025-12-01,639.7999877929688,644.2425701847634,636.6951949252638,638.482184375183,13029900,-0.010926764775593956,0.989073235224406
2025-12-02,646.01953125,646.7882651016448,637.0046400682228,641.2675300698932,11640900,0.009721074672861318,1.0097210746728613
2025-12-03,638.5321044921875,647.766660764867,636.4855393427306,643.3340713166507,11134300,-0.011590093481113284,0.9884099065188867
2025-12-04,660.4254760742188,674.9710950003275,658.9479057878542,674.8712863431018,29874600,0.034287033381732,1.034287033381732
2025-12-05,672.2955932617188,673.5634922785046,661.2840414153883,662.8913386215002,21207900,0.017973439271391722,1.0179734392713917
2025-12-08,665.6866455078125,675.5801331063639,663.9595535520253,668.2224435191038,13161000,-0.009830419565658888,0.9901695804343411
2025-12-09,655.8630981445312,663.3705005924867,652.2491473204041,662.6617250742562,12997100,-0.014757014324340956,0.985242985675659
2025-12-10,649.0444946289062,653.4171862971667,642.3257510862366,648.8648024836247,16910900,-0.01039638231654616,0.9896036176834538
2025-12-11,651.6202392578125,654.1859556266841,639.7300904007725,642.2159232785478,13056700,0.003968517798427662,1.0039685177984277
2025-12-12,643.1543579101562,709.8128965395189,637.543746077992,648.7150654102267,14016900,-0.012992047879450186,0.9870079521205498
2025-12-15,646.9561157226562,652.4414097008485,638.1536544261938,645.1476664750544,15549100,0.005911112574675359,1.0059111125746754
2025-12-16,656.587890625,661.973233609148,642.6498114209788,642.9495426008936,14309100,0.01488783345310063,1.0148878334531006
2025-12-17,648.9443969726562,660.664343241777,648.644665798819,655.0491556477624,15598500,-0.011641234572675407,0.9883587654273246
2025-12-18,663.881591796875,669.9863502083882,655.8984367998282,656.4679564970005,20260300,0.02301768054998421,1.0230176805499842
2025-12-19,658.2064819335938,670.4260003995075,657.6169598101359,665.8499012351181,49977100,-0.008548376598183527,0.9914516234018165
2025-12-22,660.9341430664062,673.0038267300547,656.0883162216827,661.0840391473547,15659400,0.004144081238458108,1.004144081238458
2025-12-23,664.3711547851562,665.4302455294139,657.6868755551602,659.4853234816244,8486800,0.005200233268028764,1.0052002332680288
2025-12-24,666.9789428710938,667.6084088263418,661.633543835896,661.9632786179176,5627500,0.003925197635620936,1.003925197635621
2025-12-26,662.7225952148438,668.3777877623371,660.7543096382171,667.4885344385556,7133800,-0.00638153228335514,0.9936184677166449
2025-12-29,658.1265258789062,659.6851889371151,653.8302165118,657.4471149030659,8506500,-0.0069351329939905115,0.9930648670060095
2025-12-30,665.3803100585938,671.6449047754843,657.2772625792347,658.1265110341435,9187500,0.011021868735651363,1.0110218687356514
2025-12-31,659.5253295898438,664.4311023248911,658.8758612620638,664.1813161961976,7940400,-0.008799449548235638,0.9912005504517644
2026-01-02,649.8535766601562,663.8216588672108,642.9495146869224,662.1630447721155,13726500,-0.01466471793540114,0.9853352820645989
2026-01-05,658.2264404296875,663.9715218041853,647.1959061445123,650.4531272549772,12213700,0.012884231264160384,1.0128842312641604
2026-01-06,660.0548706054688,664.9507033148827,651.3423593634897,659.0057810200069,11074400,0.0027778133230071944,1.0027778133230072
2026-01-07,648.1350708007812,658.5861445899717,644.2583851266311,655.0791375151089,12846300,-0.01805880137473037,0.9819411986252696
2026-01-08,645.50732421875,646.5464125947736,635.1761427603,645.3274855180696,11921700,-0.004054319385594418,0.9959456806144056
2026-01-09,652.5013427734375,654.3897406244424,642.3000548798136,644.8878661181845,11634900,0.010834917424294543,1.0108349174242945
2026-01-12,641.4207763671875,653.4105105723186,640.6814191818085,651.9718010113269,14797200,-0.016981676021006198,0.9830183239789938
2026-01-13,630.5501708984375,641.720599826752,623.5660991574318,641.720599826752,18030400,-0.01694769778166183,0.9830523022183382
2026-01-14,614.9934692382812,627.9124008742662,614.2940558608916,625.9640568168747,15527900,-0.024671631819543127,0.9753283681804569
2026-01-15,620.2689208984375,623.6360331340583,613.7045339245012,617.9508982377323,13076100,0.008578061270618553,1.0085780612706186
2026-01-16,619.7194213867188,628.5418850412981,619.5495838845379,623.6460522405506,17012500,-0.0008859052794759625,0.999114094720524
2026-01-20,603.6032104492188,610.8770121629093,599.4867397151437,607.3600037753715,15169600,-0.026005657369003288,0.9739943426309967
2026-01-21,612.4356689453125,617.7411240978843,599.5666821865381,606.2209580964126,14494700,0.014632888532054578,1.0146328885320546
2026-01-22,647.0759887695312,660.0049216653568,626.0140046136898,628.811597152667,21394700,0.05656156488055886,1.0565615648805589
2026-01-23,658.1964721679688,665.9198400091174,643.8987161260534,644.2184496993522,22797700,0.017185745710614375,1.0171857457106144
2026-01-26,671.7847900390625,674.7023359243682,660.7242529636108,664.5609947255355,16327400,0.020644774692177403,1.0206447746921774
2026-01-27,672.394287109375,676.2410302656567,664.0913982323968,674.0129574053085,13297400,0.0009072802471117303,1.0009072802471117
2026-01-28,668.1578979492188,677.1002536346601,665.5301429727417,673.9229813666298,25709600,-0.006300453828018804,0.9936995461719812
2026-01-29,737.6784057617188,743.363540655783,711.9404325537852,736.7991536844581,59852900,0.10404802222031617,1.1040480222203162
2026-01-30,715.8870849609375,731.5436633097714,712.9796010924755,726.8776752394725,23744600,-0.029540407622858034,0.970459592377142
2026-02-02,705.8056640625,720.6829408229889,702.9181827036907,713.9886602426056,14365200,-0.014082417618956788,0.9859175823810432
2026-02-03,691.1082763671875,716.3866205151361,685.8227628297016,706.7648539132639,13760700,-0.02082356156043974,0.9791764384395603
2026-02-04,668.417724609375,688.2407799622291,666.8890651090074,687.1416843315144,16882800,-0.032832122742163405,0.9671678772578366
2026-02-05,669.63671875,680.9170392363125,652.9409906690098,663.0123852284637,17131800,0.0018237011014892168,1.0018237011014892
2026-02-06,660.8941650390625,671.4151252649915,645.9469408650316,664.920685797671,18159300,-0.013055666551943346,0.9869443334480567
2026-02-09,676.640625,682.7254419812133,658.2164585284562,662.6126578425271,14837500,0.023825993319227967,1.023825993319228
2026-02-10,670.1461791992188,680.0677378888336,669.216982119095,677.0202983345941,10455800,-0.009598072537813196,0.9904019274621868
2026-02-11,668.1179809570312,678.6889475196376,656.5378686274887,673.4234361526849,14323800,-0.0030265012397907576,0.9969734987602092
2026-02-12,649.254150390625,675.421749916193,644.7280570616384,669.3968787035581,14960100,-0.028234280627180808,0.9717657193728192
2026-02-13,639.2227172851562,650.872715705495,634.0271535178357,644.5481137374378,12336400,-0.015450703086662299,0.9845492969133377
2026-02-17,638.7431030273438,642.0502690775812,628.2620863630333,638.952945338547,12674700,-0.0007503085307253299,0.9992496914692747
2026-02-18,642.6697387695312,644.4482453696517,627.6126838179015,633.2578140286595,14649200,0.0061474413165121256,1.0061474413165121
2026-02-19,644.2284545898438,646.6363661317032,636.1752909436037,638.0237449576674,10035700,0.002425376093321052,1.002425376093321
2026-02-20,655.09912109375,662.7825455010891,638.2336163631846,639.1428111159805,14183500,0.016873931020055855,1.0168739310200559
2026-02-23,636.7048950195312,657.1374142434245,635.455964272141,651.9817939677475,8605900,-0.02807853877670885,0.9719214612232911
2026-02-24,638.7531127929688,640.5615620292823,628.4419334902003,632.5384628258726,10135600,0.0032169028217925444,1.0032169028217925
2026-02-25,653.1307983398438,653.3206382422114,641.5906910720822,641.9803720795121,11330700,0.022508987054494556,1.0225089870544946
2026-02-26,656.447998046875,660.4345752110744,646.9461232211356,649.9935020296807,10637700,0.005078920968760059,1.00507892096876
2026-02-27,647.62548828125,648.8844201349368,637.5740968396581,642.8995542116262,15703000,-0.013439769474314134,0.9865602305256859
2026-03-02,653.0009155273438,659.3754626922687,633.9572226725116,636.6149203669017,9816100,0.008300209524427116,1.0083002095244271
2026-03-03,654.5196533203125,658.4762268569145,638.293554979916,647.7354225434952,12263800,0.0023257820270317087,1.0023257820270317
2026-03-04,667.1587524414062,672.1944798634893,657.1073609851721,657.397151925757,10810100,0.01931049595986445,1.0193104959598644
2026-03-05,660.0049438476562,670.1262833419206,649.7537106790966,661.363765843265,13341400,-0.010722798086019725,0.9892772019139803
2026-03-06,644.308349609375,648.9143914185428,635.5658346648192,647.3457881163396,13159400,-0.02378254039549188,0.9762174596045081
2026-03-09,646.836181640625,647.195859029807,626.2438278402449,634.2369839533108,13489700,0.003923326514055914,1.003923326514056
2026-03-10,653.510498046875,659.7351492208539,648.444827744844,653.0009245574777,9859300,0.010318403014069721,1.0103184030140697
2026-03-11,654.2998046875,658.5561703533895,647.8053649208291,654.1999146227295,8977200,0.001207794890799807,1.0012077948907998
2026-03-12,637.6340942382812,652.9409968457168,636.355220859953,648.1950599902964,11617500,-0.025471061323605992,0.974528938676394
2026-03-13,613.1849975585938,628.6317326131165,609.0285222575777,623.3562813254467,18957600,-0.038343458890626625,0.9616565411093734
2026-03-16,627.4500122070312,634.75,623.0999755859375,632.0,15134900,0.023263802449886795,1.0232638024498868
2026-03-17,622.6599731445312,636.5499877929688,621.7000122070312,627.989990234375,10348800,-0.007634136535675906,0.9923658634643241
2026-03-18,615.6799926757812,622.6500244140625,614.6099853515625,616.3400268554688,11726300,-0.011209939244207434,0.9887900607557926
2026-03-19,606.7000122070312,613.0,602.260009765625,612.1500244140625,13247700,-0.014585467410955566,0.9854145325890444
2026-03-20,593.6599731445312,603.9600219726562,587.25,603.530029296875,21214900,-0.021493388495351096,0.9785066115046489
2026-03-23,604.0599975585938,608.6400146484375,599.010009765625,605.7899780273438,13638000,0.017518486818262513,1.0175184868182625
2026-03-24,592.9199829101562,601.0,591.0,599.0999755859375,10739700,-0.018441900959278335,0.9815580990407217
2026-03-25,594.8900146484375,603.6699829101562,593.4000244140625,598.739990234375,12585000,0.0033225929215809913,1.003322592921581
2026-03-26,547.5399780273438,583.0,543.3499755859375,582.489990234375,35780100,-0.07959460649053962,0.9204053935094604
2026-03-27,525.719970703125,543.5999755859375,520.260009765625,540.0999755859375,30133000,-0.03985098476796356,0.9601490152320364
2026-03-30,536.3800048828125,539.5499877929688,528.5399780273438,536.3800048828125,22795200,0.02027701965635864,1.0202770196563586
2026-03-31,572.1300048828125,573.6900024414062,546.77001953125,549.97998046875,32898300,0.06665050836078534,1.0666505083607853
2026-04-01,579.22998046875,592.5499877929688,573.8200073242188,580.1300048828125,23608100,0.01240972423285469,1.0124097242328547
2026-04-02,574.4600219726562,578.5,559.7000122070312,566.0399780273438,13518500,-0.008234999321398373,0.9917650006786016
2026-04-06,573.02001953125,582.7899780273438,572.0,577.6900024414062,9515700,-0.002506706100211087,0.9974932938997889
2026-04-07,575.0499877929688,575.22998046875,564.760009765625,572.47998046875,9580800,0.0035425782564793007,1.0035425782564793
2026-04-08,612.4199829101562,629.9500122070312,591.8300170898438,606.0,32036600,0.06498564630983283,1.0649856463098328
2026-04-09,628.3900146484375,637.5,623.0,626.969970703125,19012900,0.026076927899042923,1.026076927899043
2026-04-10,629.8599853515625,638.5800170898438,624.3300170898438,634.469970703125,13294800,0.00233926489737013,1.0023392648973701
2026-04-13,634.530029296875,635.0,624.4000244140625,629.5,9538900,0.007414415987556211,1.0074144159875562
2026-04-14,662.489990234375,666.260009765625,639.3699951171875,643.219970703125,17818000,0.04406404684815701,1.044064046848157
2026-04-15,671.5800170898438,678.5,664.219970703125,667.0,14952600,0.013721002565265872,1.0137210025652659
2026-04-16,676.8699951171875,677.5800170898438,667.75,675.989990234375,9544800,0.007876913983037692,1.0078769139830377
2026-04-17,688.5499877929688,691.52001953125,675.1300048828125,678.5999755859375,16283500,0.017255887777621215,1.0172558877776212
