Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2025-09-11,229.3810577392578,229.7998710451417,226.010588238333,226.23995033725743,50208600,0.014286370691166894,1.014286370691167
2025-09-12,233.40966796875,233.84841389514688,228.3739115767776,228.5733443098202,55824200,0.01756295951024689,1.017562959510247
2025-09-15,236.0322265625,237.5180285002954,234.3669397384463,236.33138325533858,42699500,0.011235861035975292,1.0112358610359753
2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,0.006125955224930424,1.0061259552249304
2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,0.003527257082143187,1.0035272570821432
2025-09-18,237.2089080810547,240.51953392817583,235.98236714862816,239.2930082114909,44249600,-0.004644626316983702,0.9953553736830163
2025-09-19,244.8074188232422,245.60516498271895,239.53234916144805,240.5494606794321,163741300,0.03203299068174581,1.0320329906817458
2025-09-22,255.35755920410156,255.9160073848096,247.42002368458668,247.5995237986898,105517400,0.04309567263758818,1.0430956726375882
2025-09-23,253.71221923828125,256.6140134777918,252.86462630601793,255.15814081026073,60275200,-0.006443278871197333,0.9935567211288027
2025-09-24,251.59820556640625,255.01853710208397,250.33178410429736,254.49999981420794,42303700,-0.008332328960039437,0.9916676710399606
2025-09-25,256.14532470703125,256.4444966190252,250.99989343760635,252.49566170312627,55202100,0.018072939472633998,1.018072939472634
2025-09-26,254.73931884765625,256.87328100426123,253.06405044687503,253.38315498635407,46076300,-0.0054890943685314,0.9945109056314686
2025-09-29,253.71221923828125,254.28061851263055,252.29622703166862,253.84185736381545,40127700,-0.004031963397017835,0.9959680366029822
2025-09-30,253.9116668701172,255.1980209495745,252.39595068950493,254.1410137555297,37704300,0.0007861175643599783,1.00078611756436
2025-10-01,254.72933959960938,258.0599285933123,254.21080232618834,254.32049261064776,48713900,0.0032203038937570483,1.003220303893757
2025-10-02,256.40460205078125,257.45162766856953,253.43299812845933,255.85613542550084,42630200,0.006576637201686664,1.0065766372016867
2025-10-03,257.2920837402344,258.5086431914624,253.23357360959045,253.9515436206674,49155600,0.0034612549164674267,1.0034612549164674
2025-10-06,255.96583557128906,258.33912604890287,254.3304629034206,257.2621558739689,44664100,-0.005154640398047805,0.9948453596019522
2025-10-07,255.75645446777344,256.6738420114173,254.70939836699205,256.0855101139428,31955800,-0.0008180041021814688,0.9991819958978185
2025-10-08,257.3320007324219,257.7906945345413,255.38748958216482,255.79633660873378,36496900,0.006160338232429563,1.0061603382324296
2025-10-09,253.32330322265625,257.27213808351553,252.42584836214985,257.08267167133846,38322000,-0.015577920734133444,0.9844220792658666
2025-10-10,244.57806396484375,255.6567217403356,243.3116425485481,254.2207817432353,61999100,-0.03452204809648307,0.9654779519035169
2025-10-13,246.96133422851562,248.98560621270488,244.86725241658198,248.67648318296307,38142900,0.009744415443628807,1.0097444154436288
2025-10-14,247.07101440429688,248.14796941642882,244.00966795095763,245.90431694508948,35478000,0.0004441188177246591,1.0004441188177247
2025-10-15,248.63658142089844,251.10959602979932,246.77186176083558,248.78616738422895,33893600,0.006336506208048043,1.006336506208048
2025-10-16,246.75192260742188,248.33743345063007,244.43847540742667,247.54966879270205,39777000,-0.007579973963228515,0.9924200260367715
2025-10-17,251.5782470703125,252.66518358811555,246.57242016484557,247.3203043073955,49147000,0.019559419889786378,1.0195594198897864
2025-10-20,261.50018310546875,263.63416054313814,254.90884523128253,255.168106265739,90483000,0.039438767662544505,1.0394387676625445
2025-10-21,262.0286560058594,264.5415659974475,261.0913055219307,261.1411827196178,46695900,0.00202092745830873,1.0020209274583087
2025-10-22,257.72088623046875,262.1084670888602,254.70938662410154,261.9090191460537,45015300,-0.016440071254245958,0.983559928745754
2025-10-23,258.84765625,259.8847307097371,257.2821086816683,259.2066564378435,32754900,0.004372055505519334,1.0043720555055193
2025-10-24,262.0785827636719,263.3848847726989,258.4488367256365,260.4531761824355,38253700,0.012481961631328753,1.0124819616313288
2025-10-27,268.0516662597656,268.36078929414754,263.90339825112477,264.13276036080543,44888200,0.022791192752595002,1.022791192752595
2025-10-28,268.2411193847656,269.12862319727753,267.39351124836816,268.23113785786586,41534800,0.0007067783895675639,1.0007067783895676
2025-10-29,268.93914794921875,270.6443152614699,266.35642794866993,268.5203194424725,51086700,0.0026022429598195895,1.0026022429598196
2025-10-30,270.63433837890625,273.36662916750566,267.72259312931254,271.2226702585742,69886500,0.006303249053230431,1.0063032490532304
2025-10-31,269.6072692871094,276.53767519933945,268.40069127196034,276.2085891024436,86167100,-0.0037950435186790976,0.9962049564813209
2025-11-03,268.29095458984375,270.08589475979994,265.49886601188945,269.65711516237894,50194600,-0.004882341269010326,0.9951176587309897
2025-11-04,269.2781982421875,270.72408938596277,266.86501191822913,267.5730004152706,49274800,0.0036797500454424092,1.0036797500454424
2025-11-05,269.3779296875,270.9335263776032,266.17696342424256,267.8522167164328,43683100,0.00037036583712879434,1.0003703658371288
2025-11-06,269.0089416503906,272.6287059365568,267.1342708755924,267.1342708755924,51204000,-0.0013697782796735503,0.9986302217203264
2025-11-07,267.7126159667969,271.5218466038475,266.0173996929098,269.03885049148494,48227400,-0.004818894404181151,0.9951811055958188
2025-11-10,268.93035888671875,273.22240319845355,266.96401085683,268.46122924118225,41312400,0.00454869456011342,1.0045486945601134
2025-11-11,274.73956298828125,275.3983427074405,269.2996575494418,269.3096487524697,46208300,0.02160114657791201,1.021601146577912
2025-11-12,272.9628601074219,275.2186787593472,271.19615348009904,274.49002155435767,48398000,-0.006466862149501096,0.9935331378504989
2025-11-13,272.44384765625,276.1868935731559,271.5854266195937,273.6016697208788,49602800,-0.0019014031834500011,0.99809859681655
2025-11-14,271.9048156738281,275.44821996704485,269.10002929321837,270.54732197227213,47431300,-0.00197850671637112,0.9980214932836289
2025-11-17,266.9639892578125,269.98836893107386,265.237217022597,268.3214829895084,45018300,-0.018171161859606544,0.9818288381403935
2025-11-18,266.9440612792969,270.2079864201871,264.8279974843966,269.48932037088264,45677300,-7.464669137968727e-05,0.9999253533086203
2025-11-19,268.06195068359375,271.7051756343288,265.00762791735707,265.0375710636542,40424500,0.0041877290655560895,1.004187729065556
2025-11-20,265.7562561035156,274.91922505965954,265.42688147061517,270.327749378444,45823600,-0.008601349703672212,0.9913986502963278
2025-11-21,270.98651123046875,272.8230952896135,265.17732758833057,265.4568071090486,59030800,0.019680647235321702,1.0196806472353217
2025-11-24,275.4083251953125,276.4863089537433,270.397615191446,270.397615191446,65585800,0.016317468883471742,1.0163174688834717
2025-11-25,276.4563903808594,279.8600705608694,274.73957871594786,274.75953066216096,46914200,0.003805495657415614,1.0038054956574156
2025-11-26,277.0352783203125,279.01161742605893,276.1170014953278,276.44637611579356,33431400,0.002093957526739132,1.0020939575267391
2025-11-28,278.3328857421875,278.4826014787427,275.4781737009374,276.7458380127342,20135600,0.0046839067924580036,1.004683906792458
2025-12-01,282.57501220703125,282.89442609469603,275.62792768573877,277.4944549964911,46587700,0.01524119743713337,1.0152411974371334
2025-12-02,285.6592712402344,286.86701880065203,282.10587559562896,282.47518456741903,53669500,0.010914832876105063,1.010914832876105
2025-12-03,283.623046875,288.0847586222564,282.77461708045536,285.6692634925469,43538700,-0.007128157809805358,0.9928718421901946
2025-12-04,280.179443359375,284.20196835267484,278.07334059490756,283.5731318378766,43989100,-0.012141479874668626,0.9878585201253314
2025-12-05,278.26300048828125,280.6186397013617,277.53434330937836,280.01974631085085,47265800,-0.006840055245008081,0.9931599447549919
2025-12-08,277.3746643066406,279.15136205700173,275.6378704438954,277.6142094762677,38211800,-0.003192433705098474,0.9968075662949015
2025-12-09,276.66595458984375,279.5106752769474,276.40645748061854,277.64414811825674,32193300,-0.002555062909471051,0.997444937090529
2025-12-10,278.26300048828125,279.2312028389952,275.92734368017386,277.23491184461454,33038300,0.005772469911612843,1.0057724699116128
2025-12-11,277.514404296875,279.07150890817053,273.3022288840155,278.5824273392719,33248000,-0.002690246960942222,0.9973097530390578
2025-12-12,277.7639465332031,278.70220580092337,276.30666253778065,277.38464634485007,39532900,0.0008992046267306542,1.0008992046267307
2025-12-15,273.6016540527344,279.63046152672615,272.33402020742307,279.63046152672615,50409100,-0.01498499906996098,0.985015000930039
2025-12-16,274.1007385253906,274.9891026980292,271.2859911871425,272.3140798989353,37648600,0.0018241281266524467,1.0018241281266524
2025-12-17,271.33587646484375,275.6478724530811,271.13626563598973,274.50001118897205,50138700,-0.010087028861802017,0.989912971138198
2025-12-18,271.68524169921875,273.12257373871984,266.4549687260805,273.1025913325419,51630700,0.001287574790797219,1.0012875747907972
2025-12-19,273.1625061035156,274.09077415448866,269.399477884542,271.6453053723066,144632000,0.005437411303821804,1.0054374113038218
2025-12-22,270.4674987792969,273.37210596231955,270.00836035897595,272.3539780142796,36571800,-0.009865948891234266,0.9901340511087657
2025-12-23,271.85491943359375,271.99467443806464,269.06012395403746,270.3377490962612,29642000,0.005129713035979311,1.0051297130359793
2025-12-24,273.3022155761719,274.9192064044749,271.69521595033444,271.8349404799371,17910600,0.005323781322749355,1.0053237813227494
2025-12-26,272.8929748535156,274.859322715931,272.35396775197984,273.65157518449314,21521800,-0.0014973926274014504,0.9985026073725985
2025-12-29,273.2523498535156,273.8512128461511,271.8449608988494,272.1843267483383,23715200,0.001316908213532919,1.001316908213533
2025-12-30,272.5735778808594,273.5717234473003,271.77507361210075,272.304089543875,22139600,-0.0024840480713893553,0.9975159519286106
2025-12-31,271.3558349609375,273.17246717497864,271.24605357156486,272.553621806917,27293600,-0.00446757506501283,0.9955324249349872
2026-01-02,270.5074157714844,277.32473598417806,268.5011336129586,271.75509761912826,37838100,-0.003126592761770741,0.9968734072382293
2026-01-05,266.7643737792969,271.0064921177503,265.6464557026853,270.1381104139889,45647200,-0.013837114156417418,0.9861628858435826
2026-01-06,261.8734436035156,267.0538212812338,261.6338984265986,266.504853430471,52352100,-0.018334270451824564,0.9816657295481754
2026-01-07,259.8471984863281,263.1909919246956,259.32817380451803,262.71190159101934,48309800,-0.007737497507594893,0.9922625024924051
2026-01-08,258.55963134765625,258.80916773471864,255.22581364132833,256.5433578451618,50419300,-0.004955093401707855,0.9950449065982921
2026-01-09,258.8890075683594,259.7274461787287,255.74485516422806,258.5995368285105,39997000,0.0012738888084979916,1.001273888808498
2026-01-12,259.76739501953125,260.8154357257053,256.32378048041085,258.6794199598783,45263800,0.0033929113461488303,1.0033929113461488
2026-01-13,260.5658874511719,261.3244878277737,257.9108470550362,258.24022168851656,45730800,0.003073874731586601,1.0030738747315866
2026-01-14,259.4779052734375,261.33447181199796,256.23393227813756,259.0087756526009,40019400,-0.004175458991876879,0.9958245410081231
2026-01-15,257.73114013671875,260.5559089501236,256.5732877053955,260.1666175851947,39388600,-0.0067318453757286845,0.9932681546242713
2026-01-16,255.05613708496094,258.41988279267105,254.45724364888233,257.4217372195352,72142800,-0.0103790448074641,0.9896209551925359
2026-01-20,246.2425079345703,254.31750190322293,242.9685916985444,252.26132447540706,80267500,-0.03455564430294322,0.9654443556970568
2026-01-21,247.1907501220703,251.09350304772093,244.72532928784554,248.23880604127606,54641700,0.0038508468560267684,1.0038508468560268
2026-01-22,247.8894500732422,250.53452965267718,247.68980878155546,248.737864640942,39708300,0.002826561879143208,1.0028265618791432
2026-01-23,247.58001708984375,248.94748685874615,244.22624741136653,246.86136630134166,41689000,-0.0012482700788880585,0.9987517299211119
2026-01-26,254.9363555908203,256.08421686766076,249.336758511775,251.01363570547153,55969200,0.0297129735567756,1.0297129735567756
2026-01-27,257.791015625,261.46421404872183,257.73112933459527,258.68937090303496,49648300,0.011197539980376536,1.0111975399803765
2026-01-28,255.96446228027344,258.3799575946877,254.03803333601454,257.17220993748055,41288000,-0.007085403423770176,0.9929145965762298
2026-01-29,257.801025390625,259.16847988830324,253.93820707645818,257.52154586161765,67253000,0.007175070687510443,1.0071750706875104
2026-01-30,258.9988098144531,261.41430490835,251.7123292610244,254.69678984095313,92443400,0.0046461584937966816,1.0046461584937967
2026-02-02,269.5093078613281,269.98839826257677,258.7293169184304,259.5478036352127,73913400,0.04058126002356821,1.0405812600235682
2026-02-03,268.98028564453125,271.3758289780004,267.11372779647115,268.70080609664296,64394700,-0.0019629088916998105,0.9980370911083002
2026-02-04,275.97723388671875,278.432693698261,271.7850411492978,271.7850411492978,90545700,0.02601286642781786,1.0260128664278179
2026-02-05,275.3983459472656,278.98168486317746,272.72332314901723,277.6142303156022,52977400,-0.002097593092373451,0.9979024069076265
2026-02-06,277.6042175292969,280.3890519626743,276.4164219647768,276.6060720438839,50453400,0.008009748840153375,1.0080097488401534
2026-02-09,274.3672180175781,277.9439398399519,271.4499228389202,277.6541982366954,44623400,-0.01166048390953256,0.9883395160904674
2026-02-10,273.4280700683594,275.11651686144285,272.68876099546605,274.6369782150198,34376900,-0.003422959769044165,0.9965770402309558
2026-02-11,275.24639892578125,279.92208361183503,274.1973776592452,274.44714753122867,51931300,0.006650117732854843,1.0066501177328548
2026-02-12,261.4891052246094,275.46621856633783,259.94051360693726,275.3363333447182,81077200,-0.04998173910671744,0.9500182608932826
2026-02-13,255.5445556640625,261.9886306947134,255.21485759663088,261.7688319830923,56290700,-0.022733450234726726,0.9772665497652733
2026-02-17,263.6371154785156,266.0449008431299,255.30478047881587,257.8124646511843,58469100,0.03166790148756515,1.0316679014875652
2026-02-18,264.106689453125,266.57441720150126,262.20844437502524,263.35737977838915,34203300,0.0017811375828364895,1.0017811375828365
2026-02-19,260.3401184082031,264.2365527856389,259.81060750150084,262.35827847824623,30845300,-0.014261551090285374,0.9857384489097146
2026-02-20,264.3364562988281,264.5063132392292,257.9223826043077,258.73163460792017,42070500,0.015350449692731916,1.015350449692732
2026-02-23,265.9349670410156,269.1819753311392,263.13755670993424,263.24744081710827,37308200,0.006047257970275721,1.0060472579702757
2026-02-24,271.8895263671875,274.6369951599546,267.46358073991865,267.61343657617186,47014600,0.02239103564464129,1.0223910356446413
2026-02-25,273.97760009765625,274.6869380517792,270.8005039088116,271.5298429675081,33714300,0.007679860855135612,1.0076798608551356
2026-02-26,272.6987609863281,275.8558253670768,270.55071567552415,274.6969199809464,32345100,-0.0046676776162442035,0.9953323223837558
2026-02-27,263.93682861328125,272.5588900215503,262.6480379442022,272.5588900215503,72366500,-0.03213044438249635,0.9678695556175037
2026-03-02,264.476318359375,266.2846497598317,259.960490133898,262.16844722421786,41827900,0.0020440108677830526,1.002044010867783
2026-03-03,263.5072326660156,265.31556422164516,259.8905695547566,263.23749216234586,38568900,-0.003664168116717992,0.996335831883282
2026-03-04,262.2783508300781,265.9050144519466,261.179387723623,264.4063951364299,39803100,-0.0046635601744375865,0.9953364398255624
2026-03-05,260.0504150390625,261.3192350446657,257.01320478174756,260.54995479568396,49658600,-0.008494547048829904,0.9915054529511701
2026-03-06,257.2229919433594,258.53178361058343,254.13584003818684,258.39192833924307,41120000,-0.010872595974432131,0.9891274040255679
2026-03-09,259.6407775878906,260.9095975388004,253.44647267699952,255.45463216869055,38218500,0.009399570490431275,1.0093995704904313
2026-03-10,260.58990478515625,262.2384104290217,256.71350175461305,257.4128391437035,30590800,0.0036555398041986376,1.0036555398041986
2026-03-11,260.5699157714844,261.888707997661,259.3110658747261,260.8496568052655,26218900,-7.670678451010549e-05,0.9999232932154899
2026-03-12,255.52456665039062,258.71164792954545,253.94601921584928,258.4219063383753,40794000,-0.01936274610273292,0.9806372538972671
2026-03-13,249.8897705078125,256.0940459350445,249.29033192864068,255.24483747003174,36930000,-0.022051876328148423,0.9779481236718516
2026-03-16,252.58729553222656,253.6563027081548,249.6499992581203,251.87794235419486,32074200,0.010794859745288043,1.010794859745288
2026-03-17,253.99598693847656,254.89516767044782,251.94787083452104,252.72716690012706,32361600,0.005577047742174601,1.0055770477421746
2026-03-18,249.70994567871094,254.70534343896443,248.7708084606242,252.3974721128864,35757900,-0.01687444479508171,0.9831255552049183
2026-03-19,248.73085021972656,251.5982036354298,247.0723745163624,249.17043241392184,34864100,-0.003920930967820313,0.9960790690321797
2026-03-20,247.76173400878906,248.97061168291066,245.77356028907465,247.7517334570195,88331100,-0.0038962445152316283,0.9961037554847684
2026-03-23,251.25851440429688,254.3656523266213,250.0496214753341,253.73622734962268,40546100,0.014113480475494988,1.014113480475495
2026-03-24,251.4083709716797,254.5954370944537,249.32029842391177,250.1195650925759,45152300,0.0005964238375686381,1.0005964238375686
2026-03-25,252.38746643066406,254.76528059453105,251.3684162845015,253.86611511385965,28476700,0.0038944425565474727,1.0038944425565475
2026-03-26,252.6572265625,256.76344411909713,250.53918279672283,251.88793104116345,41796700,0.0010688333127273353,1.0010688333127273
2026-03-27,248.57098388671875,255.2548282141602,247.8416601166152,253.666280215245,47900000,-0.016173068672430957,0.983826931327569
2026-03-30,246.40298461914062,250.63907198816298,245.28400520065438,249.83982057534305,39446200,-0.008721851736991693,0.9912781482630083
2026-03-31,253.55638122558594,255.24482803058763,246.87255213324852,247.6818040942864,49598100,0.029031290418426448,1.0290312904184264
2026-04-01,255.3946990966797,255.94418062939917,253.096813183035,253.8461228128272,40059400,0.007250134515282447,1.0072501345152824
2026-04-02,255.68443298339844,255.89424639361263,250.4192795609811,253.96601496217014,31289400,0.0011344553655323608,1.0011344553655324
2026-04-06,258.6217041015625,261.9186847371787,256.2239194053331,256.27389167390277,29329900,0.011487876222620041,1.01148787622262
2026-04-07,253.26666259765625,255.96418954301222,245.47383916108728,255.92421782448065,62148000,-0.0207060792616357,0.9792939207383643
2026-04-08,258.66168212890625,259.51090582044134,256.29386854025813,258.2121146377317,41032800,0.021301735790709264,1.0213017357907093
2026-04-09,260.2502136230469,260.879638597066,255.8342992320816,258.7615948993736,28121600,0.006141348347641795,1.0061413483476418
2026-04-10,260.240234375,261.94865175168746,258.78155637925676,259.7406946341393,31291500,-3.834482173115106e-05,0.9999616551782688
2026-04-13,258.96142578125,259.9405042051452,256.4237552437805,259.49093671136296,36234700,-0.004913954203973225,0.9950860457960268
2026-04-14,258.59173583984375,261.68888841493145,256.9532612999924,259.01136264890187,48370700,-0.00142758690909639,0.9985724130909036
